REF_DATE,GEO,Gender,Group,Total_Value
2014,New Brunswick,Female,All Ages,383395
2014,Newfoundland and Labrador,Male,All Ages,261212
2014,Newfoundland and Labrador,Total,All Ages,527881
2014,Newfoundland and Labrador,Female,All Ages,266669
2014,Northwest Territories,Male,All Ages,22459
2014,Northwest Territories,Total,All Ages,43848
2014,Northwest Territories,Female,All Ages,21389
2014,Nova Scotia,Male,All Ages,458713
2014,Nova Scotia,Total,All Ages,937485
2014,Nova Scotia,Female,All Ages,478772
2014,Nunavut,Male,All Ages,18537
2014,Nunavut,Total,All Ages,35966
2014,Nunavut,Female,All Ages,17429
2014,Ontario,Male,All Ages,6698366
2014,Ontario,Total,All Ages,13615096
2014,Ontario,Female,All Ages,6916730
2014,Prince Edward Island,Male,All Ages,70124
2014,Prince Edward Island,Total,All Ages,144056
2014,Prince Edward Island,Female,All Ages,73932
2014,Quebec,Male,All Ages,4051146
2014,Quebec,Total,All Ages,8145902
2014,Quebec,Female,All Ages,4094756
2014,Saskatchewan,Male,All Ages,560151
2014,Saskatchewan,Total,All Ages,1111600
2014,Saskatchewan,Female,All Ages,551449
2014,Yukon,Male,All Ages,18864
2014,Yukon,Total,All Ages,37084
2014,Yukon,Female,All Ages,18220
2015,Alberta,Male,All Ages,2101160
2015,Alberta,Total,All Ages,4149531
2015,Alberta,Female,All Ages,2048371
2015,British Columbia,Male,All Ages,2358860
2015,British Columbia,Total,All Ages,4764179
2015,British Columbia,Female,All Ages,2405319
2015,Canada,Male,All Ages,17709315
2015,Canada,Total,All Ages,35696589
2015,Canada,Female,All Ages,17987274
2015,Manitoba,Male,All Ages,644116
2015,Manitoba,Total,All Ages,1293219
2015,Manitoba,Female,All Ages,649103
2015,New Brunswick,Male,All Ages,375323
2015,New Brunswick,Total,All Ages,759012
2015,New Brunswick,Female,All Ages,383689
2015,Newfoundland and Labrador,Male,All Ages,261742
2015,Newfoundland and Labrador,Total,All Ages,528248
2015,Newfoundland and Labrador,Female,All Ages,266506
2015,Northwest Territories,Male,All Ages,22638
2015,Northwest Territories,Total,All Ages,44244
2015,Northwest Territories,Female,All Ages,21606
2015,Nova Scotia,Male,All Ages,458122
2015,Nova Scotia,Total,All Ages,937161
2015,Nova Scotia,Female,All Ages,479039
2015,Nunavut,Male,All Ages,18735
2015,Nunavut,Total,All Ages,36490
2015,Nunavut,Female,All Ages,17755
2015,Ontario,Male,All Ages,6746816
2015,Ontario,Total,All Ages,13706452
2015,Ontario,Female,All Ages,6959636
2015,Prince Edward Island,Male,All Ages,70446
2015,Prince Edward Island,Total,All Ages,144603
2015,Prince Edward Island,Female,All Ages,74157
2015,Quebec,Male,All Ages,4066926
2015,Quebec,Total,All Ages,8173988
2015,Quebec,Female,All Ages,4107062
2015,Saskatchewan,Male,All Ages,565287
2015,Saskatchewan,Total,All Ages,1121794
2015,Saskatchewan,Female,All Ages,556507
2015,Yukon,Male,All Ages,19144
2015,Yukon,Total,All Ages,37668
2015,Yukon,Female,All Ages,18524
2016,Alberta,Male,All Ages,2117189
2016,Alberta,Total,All Ages,4194712
2016,Alberta,Female,All Ages,2077523
2016,British Columbia,Male,All Ages,2406219
2016,British Columbia,Total,All Ages,4859897
2016,British Columbia,Female,All Ages,2453678
2016,Canada,Male,All Ages,17913131
2016,Canada,Total,All Ages,36102171
2016,Canada,Female,All Ages,18189040
2016,Manitoba,Male,All Ages,655346
2016,Manitoba,Total,All Ages,1313695
2016,Manitoba,Female,All Ages,658349
2016,New Brunswick,Male,All Ages,377373
2016,New Brunswick,Total,All Ages,763113
2016,New Brunswick,Female,All Ages,385740
2016,Newfoundland and Labrador,Male,All Ages,262597
2016,Newfoundland and Labrador,Total,All Ages,529489
2016,Newfoundland and Labrador,Female,All Ages,266892
2016,Northwest Territories,Male,All Ages,22951
2016,Northwest Territories,Total,All Ages,44621
2016,Northwest Territories,Female,All Ages,21670
2016,Nova Scotia,Male,All Ages,460819
2016,Nova Scotia,Total,All Ages,942707
2016,Nova Scotia,Female,All Ages,481888
2016,Nunavut,Male,All Ages,18994
2016,Nunavut,Total,All Ages,36978
2016,Nunavut,Female,All Ages,17984
2016,Ontario,Male,All Ages,6834834
2016,Ontario,Total,All Ages,13873432
2016,Ontario,Female,All Ages,7038598
2016,Prince Edward Island,Male,All Ages,71594
2016,Prince Edward Island,Total,All Ages,146856
2016,Prince Edward Island,Female,All Ages,75262
2016,Quebec,Male,All Ages,4093804
2016,Quebec,Total,All Ages,8223033
2016,Quebec,Female,All Ages,4129229
2016,Saskatchewan,Male,All Ages,571832
2016,Saskatchewan,Total,All Ages,1135089
2016,Saskatchewan,Female,All Ages,563257
2016,Yukon,Male,All Ages,19579
2016,Yukon,Total,All Ages,38549
2016,Yukon,Female,All Ages,18970
2017,Alberta,Male,All Ages,2135569
2017,Alberta,Total,All Ages,4236563
2017,Alberta,Female,All Ages,2100994
